Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Discounted Unit Price,Profit,Profit Margin,Lead Time,Delivery Status
9043,CA-2012-168760,22/09/2012 00:00,26/09/2012 00:00,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,20.48,16.5888,0.27,4,On - time
9044,CA-2013-168830,08/11/2013 00:00,14/11/2013 00:00,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,159.99,163.1898,0.34,6,Late
9045,CA-2014-137463,17/12/2014 00:00,21/12/2014 00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.992,2.244,0.375,4,On - time
9046,CA-2014-137463,17/12/2014 00:00,21/12/2014 00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5,0,37.99,45.588,0.24,4,On - time
9047,CA-2014-137463,17/12/2014 00:00,21/12/2014 00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0,29.99,31.4895,0.21,4,On - time
9048,CA-2014-137463,17/12/2014 00:00,21/12/2014 00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,5.99,8.6855,0.29,4,On - time
9049,CA-2014-137463,17/12/2014 00:00,21/12/2014 00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0,14.8,22.2,0.5,4,On - time
9050,CA-2011-124513,21/09/2011 00:00,25/09/2011 00:00,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0,22.01,17.1678,0.26,4,On - time
9051,CA-2012-165554,18/05/2012 00:00,22/05/2012 00:00,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0,5.43,5.3214,0.49,4,On - time
9052,CA-2011-141838,26/03/2011 00:00,31/03/2011 00:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,0,1.68,0.84,0.25,5,Late
9053,CA-2011-141838,26/03/2011 00:00,31/03/2011 00:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,6.984,9.4284,0.3375,5,Late
9054,CA-2011-141838,26/03/2011 00:00,31/03/2011 00:00,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2,0.2,14.392,2.8784,0.1,5,Late
9055,CA-2014-117009,23/09/2014 00:00,29/09/2014 00:00,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,10.98,6.1488,0.28,6,Late
9056,CA-2012-128993,12/09/2012 00:00,17/09/2012 00:00,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,0,10.99,8.5722,0.39,5,Late
9057,CA-2012-160227,02/11/2012 00:00,04/11/2012 00:00,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,238.302,553.3902,0.211111111,2,On - time
9058,CA-2012-149097,20/10/2012 00:00,24/10/2012 00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,0,10.68,23.9232,0.32,4,On - time
9059,CA-2012-149097,20/10/2012 00:00,24/10/2012 00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,0.2,121.592,27.3582,0.075,4,On - time
9060,CA-2013-132304,15/06/2013 00:00,19/06/2013 00:00,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,0,159.31,334.551,0.3,4,On - time
9061,CA-2012-136420,20/11/2012 00:00,21/11/2012 00:00,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,4,0.2,22.424,33.636,0.375,1,Early
9062,CA-2012-136420,20/11/2012 00:00,21/11/2012 00:00,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,4,0,12.53,23.5564,0.47,1,Early
9063,CA-2013-101623,28/02/2013 00:00,07/03/2013 00:00,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,0,6.08,18.24,0.5,7,Late
9064,US-2011-151015,14/10/2011 00:00,20/10/2011 00:00,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,24.784,100.685,0.3125,6,Late
9065,US-2011-151015,14/10/2011 00:00,20/10/2011 00:00,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,3,0.8,0.982,-4.8609,-1.65,6,Late
9066,US-2011-151015,14/10/2011 00:00,20/10/2011 00:00,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.136,4,0.2,4.784,6.9368,0.3625,6,Late
9067,CA-2014-152968,27/05/2014 00:00,31/05/2014 00:00,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0,11.54,6.924,0.3,4,On - time
9068,CA-2013-150077,04/02/2013 00:00,10/02/2013 00:00,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,45.24,23.5248,0.26,6,Late
9069,CA-2013-106278,03/09/2013 00:00,06/09/2013 00:00,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,71.992,-2.6997,-0.0125,3,On - time
9070,CA-2013-106278,03/09/2013 00:00,06/09/2013 00:00,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,0,21.98,30.9918,0.47,3,On - time
9071,CA-2014-147550,05/12/2014 00:00,06/12/2014 00:00,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,3,0.2,3.784,2.6961,0.2375,1,Early
9072,CA-2012-136105,12/06/2012 00:00,16/06/2012 00:00,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,12.28,6.8768,0.28,4,On - time
9073,CA-2013-142524,05/09/2013 00:00,09/09/2013 00:00,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staples,16.56,2,0,8.28,7.7832,0.47,4,On - time
9074,CA-2013-142524,05/09/2013 00:00,09/09/2013 00:00,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,0,55.99,67.188,0.24,4,On - time
9075,CA-2011-136336,21/04/2011 00:00,26/04/2011 00:00,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0,138.14,0,0,5,Late
9076,US-2012-136259,05/11/2012 00:00,08/11/2012 00:00,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,2.406,-5.5338,-0.766666667,3,On - time
9077,US-2012-136259,05/11/2012 00:00,08/11/2012 00:00,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,6.8,2.04,0.075,3,On - time
9078,US-2011-124625,03/11/2011 00:00,07/11/2011 00:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,29.99,18.8937,0.21,4,On - time
9079,CA-2013-108105,16/02/2013 00:00,23/02/2013 00:00,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0,79.52,34.9888,0.11,7,Late
9080,CA-2013-108105,16/02/2013 00:00,23/02/2013 00:00,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,0,5.8,2.61,0.45,7,Late
9081,CA-2014-166898,12/09/2014 00:00,14/09/2014 00:00,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,0.2,23.992,17.994,0.125,2,On - time
9082,CA-2014-166898,12/09/2014 00:00,14/09/2014 00:00,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3,0,6.48,9.3312,0.48,2,On - time
9083,CA-2014-169005,03/11/2014 00:00,07/11/2014 00:00,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2,0,2.78,1.4456,0.26,4,On - time
9084,CA-2012-104038,06/02/2012 00:00,08/02/2012 00:00,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0,48.91,2.9346,0.02,2,On - time
9085,CA-2012-104038,06/02/2012 00:00,08/02/2012 00:00,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5,0,5.98,13.455,0.45,2,On - time
9086,CA-2013-126102,11/09/2013 00:00,13/09/2013 00:00,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,138.392,89.9548,0.325,2,On - time
9087,CA-2013-143406,27/09/2013 00:00,01/10/2013 00:00,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,2,0.8,46.516,-251.1864,-2.7,4,On - time
9088,CA-2013-143406,27/09/2013 00:00,01/10/2013 00:00,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,90.993,-136.4895,-0.3,4,On - time
9089,CA-2012-150308,15/12/2012 00:00,20/12/2012 00:00,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,82.056,21.5397,0.0875,5,Late
9090,CA-2013-131093,18/09/2013 00:00,21/09/2013 00:00,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,0.2,59.08,-62.7725,-0.2125,3,On - time
9091,US-2014-148831,14/10/2014 00:00,16/10/2014 00:00,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0,43.57,104.568,0.3,2,On - time
9092,CA-2012-162950,28/06/2012 00:00,03/07/2012 00:00,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.184,5.4432,0.35,5,Late
9093,CA-2012-162950,28/06/2012 00:00,03/07/2012 00:00,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,80.49,-376.6932,-0.78,5,Late
9094,US-2012-132836,01/06/2012 00:00,05/06/2012 00:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0,149.99,83.9944,0.28,4,On - time
9095,US-2012-132836,01/06/2012 00:00,05/06/2012 00:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6,0,67.28,181.656,0.45,4,On - time
9096,US-2012-132836,01/06/2012 00:00,05/06/2012 00:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2,0,20.95,11.732,0.28,4,On - time
9097,US-2012-132836,01/06/2012 00:00,05/06/2012 00:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,28.91,7,0,4.13,13.2986,0.46,4,On - time
9098,US-2011-158365,12/04/2011 00:00,17/04/2011 00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0,6.48,15.552,0.48,5,Late
9099,CA-2014-152933,13/10/2014 00:00,17/10/2014 00:00,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.544,7,0.2,52.792,27.7158,0.075,4,On - time
9100,CA-2014-152933,13/10/2014 00:00,17/10/2014 00:00,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,5.184,3.7584,0.3625,4,On - time
9101,CA-2014-152933,13/10/2014 00:00,17/10/2014 00:00,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3,0.2,263.96,128.6805,0.1625,4,On - time
9102,CA-2012-163181,07/11/2012 00:00,12/11/2012 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3,0.2,7.88,5.319,0.225,5,Late
9103,CA-2012-163181,07/11/2012 00:00,12/11/2012 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,42.392,-16.9568,-0.2,5,Late
9104,CA-2012-163181,07/11/2012 00:00,12/11/2012 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,12.992,-84.448,-1.3,5,Late
9105,CA-2012-163181,07/11/2012 00:00,12/11/2012 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,3.206,-51.296,-1.6,5,Late
9106,CA-2012-163181,07/11/2012 00:00,12/11/2012 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.648,2,0.2,88.824,-28.8678,-0.1625,5,Late
9107,CA-2012-163181,07/11/2012 00:00,12/11/2012 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,95.97,33.5895,0.116666667,5,Late
9108,CA-2012-132941,25/05/2012 00:00,28/05/2012 00:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.368,2,0.2,11.184,1.6776,0.075,3,On - time
9109,CA-2012-132941,25/05/2012 00:00,28/05/2012 00:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,32.368,7,0.2,4.624,11.7334,0.3625,3,On - time
9110,CA-2012-132941,25/05/2012 00:00,28/05/2012 00:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.984,2,0.2,103.992,36.3972,0.175,3,On - time
9111,CA-2011-132010,13/10/2011 00:00,15/10/2011 00:00,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5,0,7.28,17.472,0.48,2,On - time
9112,CA-2011-132010,13/10/2011 00:00,15/10/2011 00:00,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0,11.48,4.3624,0.19,2,On - time
9113,CA-2011-132010,13/10/2011 00:00,15/10/2011 00:00,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0,78.8,6.304,0.02,2,On - time
9114,CA-2011-132010,13/10/2011 00:00,15/10/2011 00:00,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0,5.06,7.1346,0.47,2,On - time
9115,CA-2013-135461,07/02/2013 00:00,10/02/2013 00:00,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,124.792,38.9975,0.0625,3,On - time
9116,CA-2014-153045,20/01/2014 00:00,25/01/2014 00:00,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,214.8,-93.08,-0.216666667,5,Late
9117,CA-2014-153045,20/01/2014 00:00,25/01/2014 00:00,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968,2,0.2,15.984,6.3936,0.2,5,Late
9118,CA-2014-153045,20/01/2014 00:00,25/01/2014 00:00,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,295.757,-63.3765,-0.071428571,5,Late
9119,CA-2014-153045,20/01/2014 00:00,25/01/2014 00:00,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,21.696,4,0.2,5.424,7.0512,0.325,5,Late
9120,US-2013-155971,07/06/2013 00:00,13/06/2013 00:00,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,7,0,3.15,10.584,0.48,6,Late
9121,US-2013-155971,07/06/2013 00:00,13/06/2013 00:00,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5,0,19.98,46.953,0.47,6,Late
9122,CA-2014-122007,19/03/2014 00:00,21/03/2014 00:00,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,12.98,26.3494,0.29,2,On - time
9123,CA-2014-162250,25/11/2014 00:00,25/11/2014 00:00,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,7.78,3.501,0.45,0,Early
9124,US-2013-158288,27/11/2013 00:00,29/11/2013 00:00,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,8.751,-57.7566,-0.733333333,2,On - time
9125,CA-2013-128916,19/08/2013 00:00,21/08/2013 00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,Central,FUR-FU-10001940,Furniture,Furnishings,Staples,9.552,3,0.6,3.184,-3.8208,-0.4,2,On - time
9126,CA-2013-128916,19/08/2013 00:00,21/08/2013 00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.344,4,0.6,1.336,-2.1376,-0.4,2,On - time
9127,CA-2012-157028,28/11/2012 00:00,03/12/2012 00:00,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2,0,4.14,3.4776,0.42,5,Late
9128,CA-2014-112473,26/05/2014 00:00,02/06/2014 00:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,16.712,-11.2806,-0.225,7,Late
9129,US-2014-147655,05/09/2014 00:00,06/09/2014 00:00,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,12.582,-58.716,-0.666666667,1,Early
9130,CA-2013-130911,25/03/2013 00:00,27/03/2013 00:00,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,100.49,-241.176,-0.8,2,On - time
9131,CA-2013-130911,25/03/2013 00:00,27/03/2013 00:00,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,9.328,1.6324,0.0875,2,On - time
9132,CA-2014-100055,29/05/2014 00:00,02/06/2014 00:00,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,13.73,9.8856,0.36,4,On - time
9133,CA-2014-100055,29/05/2014 00:00,02/06/2014 00:00,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0,41.71,36.2877,0.29,4,On - time
9134,CA-2012-157805,31/08/2012 00:00,04/09/2012 00:00,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5,0.2,111.192,41.697,0.075,4,On - time
9135,CA-2013-124254,13/04/2013 00:00,18/04/2013 00:00,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,43.184,-22.6716,-0.175,5,Late
9136,CA-2013-124254,13/04/2013 00:00,18/04/2013 00:00,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1,0.2,51.984,-5.1984,-0.1,5,Late
9137,CA-2013-124254,13/04/2013 00:00,18/04/2013 00:00,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.424,3.4668,0.3375,5,Late
9138,CA-2011-123400,03/02/2011 00:00,10/02/2011 00:00,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,9.168,-12.224,-0.666666667,7,Late
